provider,amount_raw_wei,amount_normalized_18d
0xc94a5180e638d1704eeaccc3df08fa0982bd7ac9,1495818340373446670590,1495.81834037344667059
0x55224954d3b4e6f3fc14104410f4206a695c7e50,1482592469546053680237,1482.592469546053680237
0xccd388aa693045475b73fc55f6bc26c88064e833,1400000000000000000000,1400
0x861ba7cb1ae2c64901c3d6beefe898f5deeb23c9,1357456477872482251382,1357.456477872482251382
0x0e10b8c7a56e0902c87eaaaad4581f2c9c690dbd,1348182500000000000000,1348.1825
0x19cef6ed555f2dce155527cb87fb07e6070d2b96,1345535852887349376595,1345.535852887349376595
0xeba5b0cbe53ab09c817061767787e310a1d379a5,1331000000000000000000,1331
0x140a2ce1f458b2fb07950dce32e367ce26685b54,1327652639857821686617,1327.652639857821686617
0x6f8b82d2838790270b45d46657f0d75d6aece59d,1318192572296998633168,1318.192572296998633168
0xbc46863b284337f3d598b3c0b5da30986e1aa376,1307661667826082304304,1307.661667826082304304
0xee8f9b32f201ce1cd267f137725011613ead6e33,1300000000000000000000,1300
0x37b6c697eea8db9ed5b1d223f38cebac487bc15a,1261409185301922447658,1261.409185301922447658
0x2d01f1192a7320ddfc432f5869933f411ea464fd,1216802516254317803687,1216.802516254317803687
0xb78994cb15815d77a0320dbe8196f113043e70d1,1201805744991972759487,1201.805744991972759487
0xf54c082e07a70b672ca81a16f2ed5281df269a1e,1175947500259713982311,1175.947500259713982311
0x7bfee91193d9df2ac0bfe90191d40f23c773c060,1159142053938802395677,1159.142053938802395677
0x3d93bfabce5e125270f51f219a247658365a09c6,1152915792255497500000,1152.9157922554975
0xbe9c6248ae8d546419d4b009f348a7202bb582e9,1131480006103139896063,1131.480006103139896063
0xb54b1f923ae2ecf04c93ee3a4b4795ddf5e7ba5f,1131182564588641153734,1131.182564588641153734
0x0b8e144a78989b03620f25c40e6402d898562dde,1094864461347840239611,1094.864461347840239611
0xbeffe696d7748b946ca44b8b8dfbe837f0a7e41c,1077822143350375214281,1077.822143350375214281
0xa4322a26c0fd7a05a7f0af2e72faee27f808979c,1075305267470820982946,1075.305267470820982946
0x513e64dd22f4f7a86382d152e87a454573ae9872,1071980940582212820351,1071.980940582212820351
0x3db48d820dfae9d6cf9120c3fab081f600236e1e,1048352585931911283730,1048.35258593191128373
0x0cc8c870a44a8b23e9ec2582f1add1ff19327b3a,1046292825558552174881,1046.292825558552174881
0xd6fc7934351e849f6555c0fbb164c4f1f98bb72b,1046020070531481693444,1046.020070531481693444
0x382114e9bfd77260c136e89242df94bc824e5d07,1039740181684258283655,1039.740181684258283655
0x87cf367cdeff080f6608851206dff7a9ac3b1dbc,1013463795759622284890,1013.46379575962228489
0x520087fa617e7b15f7b896b1c54d620e0cb55953,1010797710436454950821,1010.797710436454950821
0xe0509c718cc507b1b541ebd97b765567eef42f6a,1000000000000000000000,1000
0x5ff12d617f944bcda83daff7fff4ed75a003c14b,1000000000000000000000,1000
0xcf0db1b6b91097d462db5dd817336d703005315a,1000000000000000000000,1000
0x5dca7bad26550b04a2d6911ba64bb7e7bdd67787,990000000000000000000,990
0x20f54ef3578e469202c0a93eec2596f5e8b0ab45,985970000000000000000,985.97
0xfc6498bb2a19307c04931b874c5233f1604ecf03,976000000000000000000,976
0x844a76fc7c8f91e540fac7e304cd2aa918bd4779,965195518247039352021,965.195518247039352021
