Address,Raw Amount,Formatted Amount (6 decimals)
0x75d1F6742e7Bf1aD401eC09991917fFdbb5920c1,11992099,11.992099
0xe123801BFae4F21F8671B9FAf574ad35f489a7c4,11992099,11.992099
0x754Dc47727d7926F99309420a7CDDc05C101e9cC,11992099,11.992099
0xEb933d83c042e0808D894C3EcE3e5CDb08245B16,11992099,11.992099
0x4a6E9E4d076351Ae3dFa6B7A8F44B9F844a74933,11924827,11.924827
0x855bA3D2528fc6879E64e86b243884eFf8dD5aEe,11915404,11.915404
0x1E9207F147E295c12DC25c25E51CDcBC198018f6,11899371,11.899371
0x21dc20B090b565f3e4746A92C29B189b6e854Dd0,11870502,11.870502
0x8771aC12777B4CDEfefE53f259f73065F7D74518,11858853,11.858853
0x5b8AFBfCe951bf914AD72efaf47a755d3A51c29b,11839134,11.839134
0x2C17d83A4a644E7AF16E8dCE5624746E01deB2b6,11835242,11.835242
0x8fBB50aB649e5ed5aCFE503fEC851EDCeC2fA94b,11833032,11.833032
0x5695733Af3beB62Bc7C5038bDBCB92dE26D8347e,11833032,11.833032
0xA1C69a9354b370e85F4659A4D39D3Be735576458,11832762,11.832762
0x05976Ae3AB8E6b3b01039f616670d3dd18b440a8,11822240,11.822240
0x69561B56e6ce0d97631511119A1F912B1A0ee9ca,11814578,11.814578
0x5e1A388B37fbA00c2CfE52a768495B8b3520C1aB,11809565,11.809565
0x17E4e571dCC63e08bE38B597F80d681D66A0C88b,11805601,11.805601
0x0A73c8e858e148621573a0da9D8E50dA93CDBA56,11804990,11.804990
0xB4A537532569606c628801fB863B1AA9AAE3FbB7,11749229,11.749229
0xF83dE2C0165c9Ff766E17e6222E5006670dcE88b,11746080,11.746080
0xCbd7EE01aa068Fe66aB111630E9448d7204Cd936,11738063,11.738063
0x7E33bb2995697f898bC429548A8c9731Aca65c38,11720116,11.720116
0x3bb221D12d317bEc740984C8ac11E336A4B37711,11720116,11.720116
0xbA379E90ca621d2c0e3c223e69732429304BdA87,11717658,11.717658
0x75535661Ab25a468Dfb3137320a7568FeCda4832,11713593,11.713593
0xDD3e2638B97D50eb4144eF67FE97bdDC061f8b65,11647486,11.647486
0xEA27C99Fc2090a2AE71F7940e0cE4bbC78A56620,11639811,11.639811
0x71035633830Ed81DfbE01B2a31e632C6909b57f2,11630950,11.630950
0x0035AA0Afa54B43b39B8909E5544D8C2EA89AfBd,11630031,11.630031
0x3cA9075E95D737e2734aEB7eEeDF8BC1dc0F68F8,11615019,11.615019
0x9a8845d90BFc8189da1A15Fd13D7fdfDE4f11628,11573953,11.573953
0x8F646740d6866B5995e6815DbeDe11D1C78A1e52,11513748,11.513748
0xB2f11c0f7726e7FD167a6E02D009aB79d61A0eaf,11479725,11.479725
0xD49f5c00CC9096bAd7Ba4B27bF40B2f17c85ac98,11437874,11.437874
0x9d495DB8DB2bf68101E17aa9edf2de009B0c473E,11413733,11.413733
0xd3260b0FD773ac0964d1714B6DEE33629A87E34E,11385382,11.385382
0xdAd6bFFECd96b9E2bbc48DFB04b1f3b7b3CCb0B8,11373193,11.373193
0x30d0818876497171Fa3DA57751E2139b15731f2f,11361104,11.361104
0x41dEBe94671375220eaA9eDf6BC3C2f968E6d3c4,11328969,11.328969
0x1156a9Db3390a95e31C1691D44374EB134c78b44,11297598,11.297598
0x3B2e75933d7C7BfBdAE85a58e48efd061E900d27,11283818,11.283818
0x4E4B7a64BeF2862745cd7111566cE2560dAA6af3,11249757,11.249757
0xC23e89230b62D39B6BD63115A676DAaB82c6eA28,11173277,11.173277
0xe00C02387d8dfb2cC57E09C7E374F26e7001B688,11169271,11.169271
0xe7f2aa4A272fDe3c3a03d576829a8fF90dF859D2,11168426,11.168426
0xAc9C49D6e66b724Ea45aD60e8078E4E71035b166,11164130,11.164130
0x21d79c2Be4ab3de2802a60Da66f86D497D06102B,11115421,11.115421
0x74C2D6aaAfB93524a9c92eb12dAc4d61E87D7f2A,11079110,11.079110
0x80C6AcF6b9b5c2EE25534010dd9A248031f6E755,11075417,11.075417
0x08977CA1d900b81D87d88f3c51FF5dF7B01826c1,11050344,11.050344
0x0c21772Ca579d8903751CE736911263e371AcfFa,11039068,11.039068
0xA831FCA2B034C650cee22F6992Fac5E0A5BA5514,11024370,11.024370
0x5dAE734ebf6D8a137B136F6bBc0474E8961D3456,11015215,11.015215
0x4e6b32D6B92dB04d2329c60FC11DC715c1e05214,11010802,11.010802
0x1b52E286A1b5dc038032FD78e4bf227f34810C4a,11010789,11.010789
0x9a43545F04832dDe376944EeAd2AEb69a82964C2,11006336,11.006336
